path,accents,sentence
common_voice_en_37942290.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",They released an album also called Nicol and Cool
common_voice_en_37942303.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The main entrance to the Church is at the south side
common_voice_en_37942304.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Lauder was a frequent visitor and client
common_voice_en_37942457.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",None of his compositions was printed
common_voice_en_37942496.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Naming also differs regionally
common_voice_en_37942523.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The track eventually became unavailable for download
common_voice_en_37942595.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",There are two basic types of controllers electric and hydraulic
common_voice_en_37942677.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Further details on long works
common_voice_en_37942707.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The original theme tune for the series was Loves The Castle
common_voice_en_37942783.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The plant is very disease resistant
common_voice_en_37942797.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Secret police and intelligence agencies can usually be considered secret services
common_voice_en_37942800.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Many are publicity stunts
common_voice_en_37943411.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Every seaside resort has them
common_voice_en_37945126.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It was hard but they were good times
common_voice_en_37945178.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He is a celebrity Ambassador for the National Down Syndrome Society
common_voice_en_37945184.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Much of the suburb is undeveloped bush
common_voice_en_37945187.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The men are often speaking in Arabic
common_voice_en_37945281.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Raids continued however
common_voice_en_37945325.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The township contains three cemeteries
common_voice_en_37945327.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The donors identity was later revealed
common_voice_en_37946922.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Out of that we created Girls Will Be Girls
common_voice_en_37947002.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",His father worked as a coal miner and as a storekeeper
common_voice_en_37947200.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It was like Id never been away
common_voice_en_37947220.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",She gave an account of her sisters life before her disappearance
common_voice_en_37947348.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Meanwhile the motor industry was booming
common_voice_en_37947458.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He holds Italian citizenship due to his Italian origins
common_voice_en_37947529.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",And Smith and Rees
common_voice_en_37947541.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",There he meets other gulls who love to fly
common_voice_en_37947921.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The lead in a game can swing very quickly
common_voice_en_37947922.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He was born in Cobden Victoria Australia
common_voice_en_37947924.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Read was born in Buffalo New York
common_voice_en_37948932.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Many community members will attend high school sports on a regular basis
common_voice_en_37948966.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It was one of the first to take place in Mexico
common_voice_en_37949013.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",They eventually became available for sale at the postal ministry in Rome
common_voice_en_37950286.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",A common urban legend about the origin of the name goes as follows
common_voice_en_37950321.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He is credited with the discovery of the Capel River
common_voice_en_37950437.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",They sometimes mention the same kings
common_voice_en_37950578.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",His father was a surgeon
common_voice_en_37950592.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",This is a common traffic infrastructure and building maintenance concern
common_voice_en_37951784.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It is needless
common_voice_en_37951836.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He left with a master of arts
common_voice_en_37951998.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It is occasionally grown in rock gardens
common_voice_en_37952030.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The bombing of the city centers continued to be prohibited
common_voice_en_37952160.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It primarily eats Canary Island pine seeds
common_voice_en_37952162.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",We decided to fight
common_voice_en_37952557.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The Army hospital provided general medicine for returning veterans
common_voice_en_37952570.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Flowers appear in October
common_voice_en_37952577.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",That marriage gave him a stepson Shane
common_voice_en_37952621.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",History proves that man is a beast of prey
common_voice_en_37952684.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Following tests the design of the aircraft was improved
common_voice_en_37952718.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Mullen was voted out
common_voice_en_37952720.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It has everything to do with women wanting to be men
common_voice_en_37953186.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",An online private weather station is located in Nicholls
common_voice_en_37953653.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It prefers rocky areas especially washes
common_voice_en_37953681.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Thompson and Sons during the First World War
common_voice_en_37953686.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It then went north along Greenwood until it met the city limits
common_voice_en_37953761.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",There are no incorporated villages in the county
common_voice_en_37953767.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The National Zoo has two campuses
common_voice_en_37953844.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Several other small brooks run through the town
common_voice_en_37953904.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",There are several churches in the area and a computer repair shop
common_voice_en_37953939.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",During his time in the Green Party Wall has been a Parish Councillor
common_voice_en_37953995.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He taught me everything not to do
common_voice_en_37954498.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",At sexual maturity males average and females near Japan
common_voice_en_37954507.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The film was the result of the collaborative process
common_voice_en_37955582.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Im under your orders
common_voice_en_37957272.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He was notoriously hard line
common_voice_en_37957391.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",The seeds are produced in good crops every year or everyother year
common_voice_en_37957471.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",There were strict constraints on an officers private life too
common_voice_en_37957648.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Its not maximum protection of civil rights
common_voice_en_37957734.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",They later married moved to Sweden and had two children
common_voice_en_37957742.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Goodbye Harry put out two albums
common_voice_en_37957906.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He was born at Rome
common_voice_en_37957915.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He did not appeal against his conviction
common_voice_en_37957956.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",White farmers believe that attacks are racially motivated
common_voice_en_37958000.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Membership was open to all persons
common_voice_en_37958046.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",This is particularly true for schools in remote areas
common_voice_en_37958373.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",She has a son David and a daughter Aderonke
common_voice_en_37958396.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",This common intersection point r is the radical center
common_voice_en_37959859.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",In fact the information in the book is mythological
common_voice_en_37959866.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",I got it
common_voice_en_37959898.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It grows on sands and silty flats
common_voice_en_37960257.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Thousands were tortured or abused
common_voice_en_37960274.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",There are said to be several oil portraits of the father extant
common_voice_en_37960364.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Coventrys student radio station is Source Radio
common_voice_en_37960451.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Other events are centred on the parade
common_voice_en_37960455.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",That means that many different sound sources can be captured at the same time
common_voice_en_37960470.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Accidentally the three meet each other
common_voice_en_37960494.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",It has a number of small stores and restaurants
common_voice_en_37960520.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",As a result thousands of miners are killed in accidents
common_voice_en_37960742.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He also sold real estate
common_voice_en_37960823.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He serves as artistic director of the school
common_voice_en_37960893.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",Well when exactly does that kick in
common_voice_en_37960911.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",As a result touring for this album was minimal
common_voice_en_37960957.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",He served until his death
common_voice_en_37960977.mp3,"Southern African (South Africa, Zimbabwe, Namibia)",These routes are partially signed over locally maintained roads
